Energy	total	scatter	capture	fission
17918.42	6.624707	0	0.005022966	0
17928.16	6.589442	0	0.004397466	0
17937.9	6.559886	0	0.003883607	0
17947.64	6.534761	0	0.003456389	0
17956.85	6.514226	0	0.003115385	0
17966.05	6.496226	0	0.002823814	0
17975.25	6.480279	0	0.002572275	0
17984.45	6.466027	0	0.002353762	0
17993.65	6.453346	0	0.002165786	0
18002.85	6.441803	0	0.0019999	0
18012.05	6.431043	0	0.001849153	0
18021.25	6.421261	0	0.001717337	0
18039.66	6.403711	0	0.001492489	0
18058.06	6.388424	0	0.001310835	0
18076.46	6.37486	0	0.001161893	0
18094.86	6.362645	0	0.001038234	0
18114.35	6.350874	0	9.29E-04	0
18133.83	6.340069	0	8.37E-04	0
18153.32	6.330032	0	7.59E-04	0
18172.8	6.32073	0	6.94E-04	0
18192.29	6.31183	0	6.36E-04	0
18211.77	6.303444	0	5.86E-04	0
18231.26	6.295322	0	5.40E-04	0
18250.74	6.2877	0	5.03E-04	0
18270.23	6.280215	0	4.67E-04	0
18289.71	6.273127	0	4.37E-04	0
18328.68	6.259472	0	3.85E-04	0
18367.65	6.246563	0	3.43E-04	0
18406.61	6.234288	0	3.08E-04	0
18445.58	6.222554	0	2.80E-04	0
18484.55	6.211278	0	2.55E-04	0
18523.52	6.200399	0	2.35E-04	0
18562.49	6.189935	0	2.17E-04	0
18601.46	6.179714	0	2.01E-04	0
18640.43	6.169836	0	1.88E-04	0
18679.4	6.16013	0	1.76E-04	0
18718.36	6.150821	0	1.66E-04	0
18757.33	6.141606	0	1.56E-04	0
18796.3	6.13274	0	1.48E-04	0
18874.24	6.115486	0	1.33E-04	0
18952.18	6.098973	0	1.21E-04	0
19030.11	6.083145	0	1.12E-04	0
19151.35	6.059832	0	9.94E-05	0
19272.59	6.037785	0	8.98E-05	0
19393.83	6.016856	0	8.20E-05	0
19515.06	5.99693	0	7.56E-05	0
19636.3	5.977903	0	7.03E-05	0
19757.53	5.959691	0	6.58E-05	0
20000	5.925403	0	5.88E-05	0
20255.46	5.892104	0	5.34E-05	0
20510.92	5.860837	0	4.94E-05	0
20766.38	5.83117	0	4.64E-05	0
21021.83	5.802717	0	4.41E-05	0
21277.29	5.775103	0	4.24E-05	0
21532.74	5.747956	0	4.13E-05	0
21788.2	5.720867	0	4.06E-05	0
22043.65	5.69337	0	4.04E-05	0
22271.74	5.667661	0	4.07E-05	0
22499.82	5.640325	0	4.14E-05	0
22727.91	5.61061	0	4.26E-05	0
22955.99	5.577925	0	4.43E-05	0
23184.08	5.538931	0	4.72E-05	0
23298.12	5.515972	0	4.93E-05	0
23412.16	5.490175	0	5.18E-05	0
23526.2	5.460855	0	5.51E-05	0
23640.24	5.426504	0	5.93E-05	0
23754.28	5.384477	0	6.53E-05	0
23811.3	5.360055	0	6.90E-05	0
23868.32	5.332839	0	7.35E-05	0
23923.07	5.302314	0	7.91E-05	0
23977.81	5.26758	0	8.58E-05	0
24032.55	5.228824	0	9.39E-05	0
24087.29	5.182685	0	1.04E-04	0
24142.03	5.126991	0	1.19E-04	0
24169.4	5.095267	0	1.27E-04	0
24196.77	5.060384	0	1.37E-04	0
24224.14	5.020705	0	1.50E-04	0
24251.51	4.976253	0	1.64E-04	0
24278.88	4.927487	0	1.81E-04	0
24306.25	4.871029	0	2.02E-04	0
24329.06	4.817329	0	2.24E-04	0
24351.87	4.75654	0	2.51E-04	0
24374.68	4.68741	0	2.83E-04	0
24397.48	4.607792	0	3.24E-04	0
24420.29	4.514507	0	3.76E-04	0
24431.7	4.462187	0	4.08E-04	0
24443.1	4.404376	0	4.45E-04	0
24454.51	4.342164	0	4.86E-04	0
24465.91	4.273125	0	5.36E-04	0
24477.31	4.198244	0	5.92E-04	0
24488.71	4.114014	0	6.60E-04	0
24500.12	4.019887	0	7.42E-04	0
24511.52	3.914279	0	8.40E-04	0
24522.93	3.7948	0	9.62E-04	0
24534.33	3.658769	0	0.001113623	0
24545.74	3.502221	0	0.001306435	0
24551.44	3.415021	0	0.001422727	0
24557.14	3.320729	0	0.001556223	0
24562.85	3.218598	0	0.001709954	0
24568.55	3.108154	0	0.001887013	0
24574.25	2.988617	0	0.00209173	0
24579.95	2.857143	0	0.002335933	0
24585.66	2.712561	0	0.002627945	0
24591.36	2.553836	0	0.002978916	0
24597.06	2.37876	0	0.003406631	0
24602.76	2.185129	0	0.0039352	0
24608.46	1.970566	0	0.004599023	0
24611.31	1.854692	0	0.004996525	0
24614.16	1.73275	0	0.005448107	0
24617.01	1.604592	0	0.005963068	0
24619.86	1.47017	0	0.006553006	0
24622.71	1.329445	0	0.00723504	0
24625.56	1.182524	0	0.008032534	0
24628.06	1.049045	0	0.00884887	0
24630.55	0.9127601	0	0.009793876	0
24633.05	0.7740274	0	0.01090436	0
24635.54	0.6361834	0	0.01220923	0
24638.04	0.5015665	0	0.0137685	0
24640.53	0.3765756	0	0.01563596	0
24641.78	0.3197126	0	0.01671941	0
24643.03	0.2686253	0	0.0179195	0
24644.28	0.2251494	0	0.01925388	0
24644.9	0.2071012	0	0.01997188	0
24645.52	0.1918193	0	0.02073092	0
24645.99	0.1823065	0	0.0213356	0
24646.45	0.1749177	0	0.02195344	0
24646.92	0.1695266	0	0.02261289	0
24647.38	0.1665696	0	0.0232875	0
24647.85	0.1661515	0	0.02400844	0
24648.31	0.1685386	0	0.0247469	0
24648.77	0.1739617	0	0.02551989	0
24649.23	0.1827141	0	0.02632956	0
24649.63	0.1932811	0	0.02706523	0
24650.02	0.2064625	0	0.02781244	0
24650.41	0.2227208	0	0.02859086	0
24650.8	0.2423081	0	0.02940219	0
24651.19	0.2654978	0	0.03024829	0
24651.58	0.2925875	0	0.03113114	0
24651.97	0.3238997	0	0.03205283	0
24652.36	0.3597858	0	0.03301564	0
24652.93	0.4212645	0	0.03450184	0
24653.5	0.4946646	0	0.03608933	0
24654.07	0.581492	0	0.03778725	0
24654.64	0.6834598	0	0.03960576	0
24655.21	0.8025162	0	0.04155618	0
24655.78	0.9408822	0	0.04365107	0
24656.35	1.101095	0	0.04590447	0
24656.92	1.28605	0	0.04833201	0
24657.32	1.432382	0	0.05014883	0
24657.71	1.589574	0	0.05201733	0
24658.49	1.952348	0	0.0560691	0
24659.28	2.396062	0	0.06065208	0
24660.06	2.924156	0	0.0657196	0
24660.85	3.568104	0	0.07148291	0
24661.63	4.332705	0	0.07788758	0
24662.41	5.250202	0	0.08510479	0
24663.19	6.349782	0	0.09324851	0
24663.98	7.683729	0	0.102568	0
24664.76	9.257261	0	0.1129594	0
24665.55	11.15478	0	0.1248246	0
24666.33	13.37474	0	0.1379877	0
24667.12	16.02254	0	0.1528916	0
24667.9	19.07675	0	0.1692235	0
24668.68	22.60703	0	0.1871677	0
24669.46	26.64032	0	0.2066488	0
24670.53	33.0034	0	0.2355252	0
24671.6	40.26903	0	0.2660934	0
24673.73	56.60735	0	0.3262943	0
24674.8	65.03391	0	0.3523969	0
24675.87	72.9575	0	0.3729358	0
24676.94	79.84594	0	0.3860668	0
24678	85.18044	0	0.3905313	0
24678.86	88.18045	0	0.3875767	0
24679.71	89.87092	0	0.3790449	0
24680.49	90.29703	0	0.3667554	0
24681.27	89.69739	0	0.3508274	0
24682.83	85.85292	0	0.3111397	0
24684.39	79.47964	0	0.2664434	0
24685.94	71.90906	0	0.2226753	0
24687.5	64.11122	0	0.1830185	0
24689.05	56.88091	0	0.1496862	0
24689.83	53.55622	0	0.1353	0
24690.61	50.46825	0	0.1224329	0
24691.39	47.6205	0	0.1109784	0
24692.16	45.03956	0	0.1009345	0
24693	42.472	0	0.09126065	0
24693.84	40.14501	0	0.08276956	0
24694.68	38.03775	0	0.07531036	0
24695.52	36.12896	0	0.06874623	0
24696.36	34.39812	0	0.06295594	0
24697.2	32.82608	0	0.05783376	0
24698.88	30.09047	0	0.04924205	0
24700.56	27.80385	0	0.04238893	0
24702.24	25.87391	0	0.03685161	0
24703.92	24.22947	0	0.03232266	0
24705.59	22.82335	0	0.0285965	0
24707.2	21.64377	0	0.02558071	0
24708.8	20.61269	0	0.02303098	0
24710.4	19.69897	0	0.02084185	0
24712	18.88417	0	0.01894793	0
24713.61	18.14932	0	0.01728904	0
24715.21	17.49171	0	0.01584586	0
24716.81	16.89678	0	0.01457546	0
24718.41	16.35636	0	0.01345172	0
24721.62	15.40991	0	0.01155661	0
24724.82	14.61468	0	0.01004034	0
24728.02	13.93593	0	0.008804692	0
24731.22	13.35045	0	0.00778473	0
24734.12	12.88595	0	0.007007524	0
24737.02	12.47419	0	0.006343621	0
24739.92	12.1067	0	0.005771841	0
24742.82	11.77576	0	0.005273818	0
24745.72	11.47577	0	0.004836382	0
24748.62	11.203	0	0.00445075	0
24754.41	10.72744	0	0.003807673	0
24760.21	10.32575	0	0.003294981	0
24766.01	9.982705	0	0.00288038	0
24771.81	9.686449	0	0.002540341	0
24777.6	9.428532	0	0.002258462	0
24783.4	9.201301	0	0.002021442	0
24789.2	9.000384	0	0.001821128	0
24795	8.82282	0	0.001652031	0
24800.79	8.662023	0	0.001504475	0
24806.59	8.516328	0	0.001375728	0
24812.39	8.383838	0	0.001262895	0
24823.98	8.153497	0	0.001077034	0
24835.58	7.959303	0	9.31E-04	0
24847.17	7.793591	0	8.14E-04	0
24858.77	7.650316	0	7.18E-04	0
24870.36	7.525483	0	6.40E-04	0
24881.96	7.415602	0	5.74E-04	0
24893.55	7.318305	0	5.19E-04	0
24905.15	7.232886	0	4.73E-04	0
24916.74	7.154289	0	4.33E-04	0
24939.93	7.019431	0	3.67E-04	0
24963.12	6.907931	0	3.18E-04	0
24986.31	6.813818	0	2.79E-04	0
25009.5	6.733127	0	2.48E-04	0
25032.69	6.663237	0	2.23E-04	0
25055.87	6.602335	0	2.02E-04	0
25073.57	6.560979	0	1.89E-04	0
25091.27	6.524656	0	1.78E-04	0
25108.97	6.489192	0	1.68E-04	0
25126.66	6.457817	0	1.59E-04	0
25162.06	6.401069	0	1.44E-04	0
25197.45	6.352362	0	1.32E-04	0
25232.85	6.310184	0	1.23E-04	0
25268.24	6.273415	0	1.15E-04	0
25303.64	6.241043	0	1.08E-04	0
25339.03	6.213619	0	1.04E-04	0
25409.82	6.164121	0	9.53E-05	0
25480.61	6.123946	0	8.95E-05	0
25551.4	6.090859	0	8.54E-05	0
25622.18	6.063408	0	8.26E-05	0
25700.3	6.038322	0	8.06E-05	0
25778.41	6.017566	0	7.94E-05	0
25934.63	5.986101	0	7.89E-05	0
26090.86	5.965028	0	8.02E-05	0
26247.08	5.952206	0	8.29E-05	0
26461.89	5.946721	0	8.87E-05	0
26676.7	5.952781	0	9.66E-05	0
26891.51	5.971687	0	1.07E-04	0
27106.32	6.006465	0	1.21E-04	0
27321.13	6.058565	0	1.38E-04	0
27535.94	6.137139	0	1.62E-04	0
27643.35	6.186898	0	1.75E-04	0
27750.75	6.250649	0	1.93E-04	0
27804.45	6.28326	0	2.01E-04	0
27858.15	6.325193	0	2.12E-04	0
27965.55	6.411293	0	2.34E-04	0
28072.96	6.521511	0	2.61E-04	0
28180.36	6.655115	0	2.94E-04	0
28287.77	6.820284	0	3.33E-04	0
28395.17	7.029695	0	3.83E-04	0
28502.58	7.290733	0	4.43E-04	0
28609.98	7.632577	0	5.21E-04	0
28663.68	7.835721	0	5.67E-04	0
28717.38	8.080948	0	6.22E-04	0
28771.08	8.358522	0	6.84E-04	0
28824.78	8.672001	0	7.54E-04	0
28883.37	9.099021	0	8.49E-04	0
28941.95	9.588544	0	9.57E-04	0
29000.54	10.20454	0	0.00109213	0
29059.12	10.95202	0	0.001255426	0
29117.71	11.90293	0	0.001462178	0
29176.29	13.0895	0	0.001719154	0
29205.58	13.82099	0	0.00187705	0
29234.87	14.65616	0	0.002056967	0
29264.16	15.60219	0	0.002260409	0
29293.45	16.68512	0	0.002492877	0
29327.63	18.20323	0	0.002818021	0
29361.8	20.04356	0	0.003211291	0
29395.98	22.28676	0	0.003689614	0
29413.07	23.5203	0	0.003952391	0
29430.15	24.95312	0	0.004257168	0
29464.33	28.36332	0	0.00498135	0
29498.5	32.67451	0	0.005894912	0
29515.59	35.25522	0	0.00644093	0
29532.67	38.1787	0	0.007058815	0
29549.76	41.50908	0	0.00776194	0
29566.84	45.3182	0	0.008565244	0
29595.18	52.96866	0	0.01017608	0
29609.35	57.46445	0	0.01112142	0
29623.51	62.53317	0	0.01218615	0
29637.68	68.29826	0	0.01339577	0
29651.84	74.72546	0	0.01474291	0
29666.01	81.87753	0	0.0162404	0
29680.17	89.92928	0	0.01792407	0
29708.51	108.6144	0	0.02182301	0
29736.84	130.4598	0	0.02636282	0
29765.17	152.9478	0	0.0310211	0
29793.5	172.3771	0	0.03500998	0
29811.75	180.3465	0	0.03661696	0
29830	183.1941	0	0.03714889	0
29844.18	181.4236	0	0.03673028	0
29858.35	176.4806	0	0.03565238	0
29872.52	169.0382	0	0.03405731	0
29886.69	159.6144	0	0.03205463	0
29943.37	115.7913	0	0.02283191	0
29971.72	96.44362	0	0.01878527	0
30000.06	80.43813	0	0.01544699	0
30014.23	73.623	0	0.01402815	0
30028.4	67.59893	0	0.01277549	0
30042.57	62.16041	0	0.01164564	0
30056.74	57.30084	0	0.01063709	0
30071.88	52.74768	0	0.00969318	0
30087.02	48.70581	0	0.00885609	0
30102.16	45.0862	0	0.008107141	0
30117.3	41.8716	0	0.007442656	0
30147.58	36.49291	0	0.00633247	0
30177.85	32.13587	0	0.005434778	0
30208.13	28.62844	0	0.004713531	0
30238.41	25.72755	0	0.004118072	0
30268.69	23.38239	0	0.003637692	0
30298.96	21.34391	0	0.003220753	0
30326.72	19.81471	0	0.002908683	0
30354.47	18.465	0	0.002633641	0
30382.23	17.27067	0	0.002390648	0
30409.98	16.26635	0	0.00218679	0
30465.49	14.57196	0	0.001843708	0
30521	13.2593	0	0.001579032	0
30576.51	12.19365	0	0.001365	0
30632.02	11.33792	0	0.00119393	0
30687.53	10.633	0	0.001053677	0
30743.03	10.04024	0	9.36E-04	0
30796.02	9.573842	0	8.45E-04	0
30849	9.168547	0	7.65E-04	0
30954.97	8.506739	0	6.37E-04	0
31007.96	8.241492	0	5.86E-04	0
31060.94	8.00677	0	5.41E-04	0
31113.93	7.792336	0	5.01E-04	0
31166.91	7.608244	0	4.66E-04	0
31272.88	7.287432	0	4.07E-04	0
31378.85	7.029632	0	3.60E-04	0
31484.82	6.812809	0	3.22E-04	0
31590.79	6.628601	0	2.91E-04	0
31772.46	6.375037	0	2.50E-04	0
31954.12	6.17227	0	2.20E-04	0
32135.78	6.004358	0	1.98E-04	0
32226.61	5.928621	0	1.88E-04	0
32317.44	5.860771	0	1.81E-04	0
32499.11	5.734011	0	1.70E-04	0
32680.77	5.618485	0	1.62E-04	0
32862.43	5.509718	0	1.58E-04	0
33044.09	5.40386	0	1.57E-04	0
33195.48	5.31507	0	1.59E-04	0
33346.87	5.223128	0	1.65E-04	0
33498.26	5.125443	0	1.73E-04	0
33649.64	5.018817	0	1.85E-04	0
33725.34	4.962005	0	1.93E-04	0
33801.03	4.900534	0	2.03E-04	0
33876.72	4.834451	0	2.15E-04	0
33952.41	4.762825	0	2.29E-04	0
34028.11	4.684502	0	2.46E-04	0
34103.8	4.598084	0	2.66E-04	0
34179.49	4.501727	0	2.92E-04	0
34255.18	4.392878	0	3.23E-04	0
34315.74	4.293114	0	3.56E-04	0
34376.29	4.184497	0	3.93E-04	0
34436.85	4.058712	0	4.41E-04	0
34497.4	3.915944	0	5.01E-04	0
34557.96	3.748314	0	5.80E-04	0
34588.24	3.654709	0	6.28E-04	0
34618.51	3.553308	0	6.83E-04	0
34648.79	3.440535	0	7.49E-04	0
34679.06	3.316819	0	8.27E-04	0
34709.34	3.181651	0	9.19E-04	0
34739.61	3.033089	0	0.001027514	0
34766.11	2.887461	0	0.001144787	0
34792.6	2.726538	0	0.001286489	0
34819.1	2.548388	0	0.001459169	0
34845.59	2.349354	0	0.001675185	0
34858.84	2.241632	0	0.001802327	0
34872.09	2.126799	0	0.00194844	0
34885.34	2.006139	0	0.002111899	0
34898.58	1.87835	0	0.002298337	0
34911.83	1.742082	0	0.002516656	0
34925.07	1.599206	0	0.002764368	0
34938.32	1.44787	0	0.003053257	0
34951.56	1.289202	0	0.003389155	0
34962.6	1.150288	0	0.003720912	0
34973.64	1.006539	0	0.004106149	0
34984.68	0.8589446	0	0.004556906	0
34995.72	0.7091839	0	0.00508876	0
35006.76	0.5599901	0	0.00572221	0
35017.8	0.4156045	0	0.006483237	0
35023.32	0.3468336	0	0.006918279	0
35028.84	0.282178	0	0.00740165	0
35034.36	0.2231027	0	0.007940297	0
35037.12	0.1961406	0	0.008231813	0
35039.87	0.1713635	0	0.008538608	0
35042.08	0.1531937	0	0.008797997	0
35044.29	0.1367708	0	0.009069597	0
35046.5	0.1222801	0	0.009354068	0
35048.7	0.109978	0	0.009650747	0
35050.91	0.09998876	0	0.009963173	0
35053.12	0.09264253	0	0.01029099	0
35055.33	0.08823498	0	0.01063524	0
35056.43	0.08723485	0	0.01081305	0
35057.53	0.08708362	0	0.01099533	0
35059.27	0.08868596	0	0.01129315	0
35061	0.09267886	0	0.01160131	0
35062.74	0.09930962	0	0.01192402	0
35064.47	0.108719	0	0.01225823	0
35066.21	0.1212532	0	0.01260854	0
35067.94	0.1370246	0	0.01297171	0
35069.68	0.156497	0	0.01335277	0
35071.41	0.1797521	0	0.01374824	0
35072.6	0.1981752	0	0.01403037	0
35073.78	0.2185283	0	0.01431865	0
35074.96	0.2410788	0	0.01461576	0
35076.14	0.2659538	0	0.01492203	0
35078.51	0.3234806	0	0.0155664	0
35080.87	0.3917608	0	0.01624935	0
35083.24	0.4726319	0	0.01697994	0
35085.6	0.5668313	0	0.01775563	0
35087.97	0.6768033	0	0.01858711	0
35090.33	0.8034899	0	0.019472	0
35092.07	0.9090947	0	0.02016373	0
35093.8	1.025384	0	0.020887	0
35095.54	1.154717	0	0.0216525	0
35097.27	1.296708	0	0.02245394	0
35099.01	1.454213	0	0.02330327	0
35100.74	1.626743	0	0.02419361	0
35102.48	1.817754	0	0.02513839	0
35104.21	2.026639	0	0.02613005	0
35105.95	2.25757	0	0.02718369	0
35107.68	2.509809	0	0.02829103	0
35111.15	3.092414	0	0.03070856	0
35114.62	3.793915	0	0.03341949	0
35118.08	4.635064	0	0.0364566	0
35121.5	5.632775	0	0.03983267	0
35124.92	6.827946	0	0.04363181	0
35128.34	8.258402	0	0.04790975	0
35131.75	9.962774	0	0.05271053	0
35135.17	12.00127	0	0.05812138	0
35138.58	14.41782	0	0.06416483	0
35142	17.28809	0	0.07091949	0
35145.41	20.65768	0	0.07836469	0
35149.36	25.25591	0	0.08782889	0
35153.31	30.62156	0	0.09801797	0
35157.26	36.71604	0	0.1085921	0
35161.21	43.40102	0	0.1190133	0
35165.16	50.39597	0	0.1285309	0
35169.11	57.27581	0	0.1362545	0
35173.06	63.5182	0	0.1413111	0
35177	68.58839	0	0.1430551	0
35181.22	72.28371	0	0.1410095	0
35185.43	73.96435	0	0.1352526	0
35189.09	73.84689	0	0.1278671	0
35192.75	72.46326	0	0.1190109	0
35200.07	67.19045	0	0.09957113	0
35207.39	60.51607	0	0.08107794	0
35211.05	57.08564	0	0.07289086	0
35214.71	53.76017	0	0.0655074	0
35218.37	50.61001	0	0.05890789	0
35222.03	47.67	0	0.05305164	0
35225.69	44.95293	0	0.04788001	0
35229.35	42.45767	0	0.04332308	0
35233.01	40.17483	0	0.03930958	0
35236.67	38.09057	0	0.03577208	0
35240.33	36.18903	0	0.03264927	0
35243.99	34.45396	0	0.02988684	0
35248.15	32.66396	0	0.02712456	0
35252.31	31.04696	0	0.02470677	0
35256.47	29.58328	0	0.02258289	0
35260.63	28.25528	0	0.02071028	0
35268.95	25.94596	0	0.01758125	0
35277.27	24.0161	0	0.01509618	0
35285.59	22.38698	0	0.01309588	0
35293.91	20.99953	0	0.01146725	0
35302.23	19.81691	0	0.0101397	0
35310.55	18.78225	0	0.009021642	0
35318.18	17.94635	0	0.008150412	0
35325.81	17.20248	0	0.007400896	0
35333.44	16.53719	0	0.006752306	0
35341.06	15.9412	0	0.006189833	0
35348.69	15.4023	0	0.005696656	0
35356.32	14.91326	0	0.00526228	0
35371.57	14.06307	0	0.004539129	0
35386.83	13.34759	0	0.00396359	0
35402.08	12.73936	0	0.003499953	0
35417.33	12.21599	0	0.003121174	0
35432.58	11.76296	0	0.002809727	0
35452	11.26632	0	0.002486896	0
35471.41	10.83972	0	0.002225474	0
35490.83	10.4701	0	0.002012144	0
35510.24	10.1469	0	0.001836378	0
35529.66	9.861735	0	0.00169037	0
35549.07	9.608782	0	0.001568664	0
35568.48	9.383136	0	0.001466946	0
35587.89	9.180902	0	0.001381876	0
35607.31	8.99891	0	0.001310859	0
35626.72	8.840279	0	0.001255603	0
35665.55	8.548637	0	0.001162185	0
35704.38	8.303342	0	0.001099436	0
35743.2	8.095537	0	0.001061578	0
35787.58	7.894071	0	0.001043313	0
35834.73	7.713319	0	0.001049031	0
35881.88	7.560749	0	0.001079155	0
35929.03	7.43191	0	0.001134041	0
35976.18	7.324033	0	0.001216057	0
36023.33	7.235797	0	0.001329854	0
36046.91	7.198175	0	0.001398934	0
36070.48	7.167287	0	0.001482993	0
36094.06	7.139446	0	0.001573988	0
36117.63	7.120251	0	0.001687179	0
36141.2	7.103631	0	0.001807109	0
36164.77	7.095698	0	0.0019515	0
36195.28	7.098388	0	0.002176666	0
36225.79	7.117298	0	0.002451263	0
36256.3	7.157527	0	0.002792056	0
36286.8	7.226678	0	0.003223171	0
36302.06	7.273902	0	0.003478269	0
36317.31	7.332452	0	0.003768513	0
36332.57	7.405946	0	0.004104969	0
36347.82	7.493709	0	0.00448509	0
36363.08	7.600073	0	0.004922004	0
36378.33	7.73338	0	0.005440133	0
36393.58	7.894218	0	0.006040401	0
36408.83	8.086008	0	0.006732549	0
36424.09	8.326763	0	0.007568314	0
36439.34	8.627789	0	0.008578741	0
36454.6	9.005969	0	0.009810324	0
36469.85	9.485862	0	0.01132989	0
36485.11	10.10283	0	0.01323319	0
36492.74	10.47872	0	0.01437169	0
36500.36	10.90909	0	0.01565979	0
36507.99	11.40571	0	0.01712914	0
36515.61	11.98187	0	0.01881432	0
36523.24	12.65422	0	0.02075921	0
36530.86	13.44089	0	0.02301051	0
36539.19	14.46049	0	0.025897	0
36547.51	15.67923	0	0.02931022	0
36555.83	17.18529	0	0.03347844	0
36564.15	19.0472	0	0.03857429	0
36572.47	21.37372	0	0.0448717	0
36580.79	24.31753	0	0.05275248	0
36584.95	26.08475	0	0.05744505	0
36589.11	28.09262	0	0.06274699	0
36593.27	30.38167	0	0.06875748	0
36597.43	32.99997	0	0.07559349	0
36601.17	35.68167	0	0.08255683	0
36604.9	38.71479	0	0.0903912	0
36608.64	42.17058	0	0.09926931	0
36612.37	46.09233	0	0.1092889	0
36616.11	50.56961	0	0.1206626	0
36619.84	55.65123	0	0.133495	0
36623.58	61.43644	0	0.1480138	0
36627.31	67.95642	0	0.16427	0
36631.05	75.29523	0	0.1824379	0
36634.78	83.44498	0	0.2024472	0
36642.25	102.0128	0	0.2473614	0
36649.72	121.7935	0	0.294147	0
36653.45	131.0164	0	0.3153491	0
36657.18	138.9718	0	0.3330385	0
36661.59	145.8002	0	0.3471939	0
36666	148.9837	0	0.352103	0
36669.38	148.6813	0	0.3490751	0
36672.76	146.0573	0	0.3404191	0
36676.14	141.3856	0	0.3269077	0
36679.52	135.0874	0	0.3096555	0
36693.03	102.9999	0	0.2265438	0
36699.79	87.64332	0	0.1880496	0
36706.54	74.49394	0	0.1556068	0
36709.92	68.78159	0	0.1416479	0
36713.3	63.62275	0	0.1291125	0
36716.68	58.97904	0	0.1178885	0
36720.05	54.81791	0	0.1078814	0
36723.57	50.92235	0	0.09855892	0
36727.09	47.43808	0	0.09026077	0
36734.12	41.52883	0	0.07628239	0
36741.15	36.75882	0	0.06509775	0
36748.18	32.87554	0	0.05606858	0
36755.21	29.6847	0	0.04870948	0
36762.24	27.0421	0	0.04266304	0
36769.27	24.84776	0	0.03768243	0
36776.3	22.98197	0	0.03347828	0
36782.75	21.5073	0	0.03017817	0
36789.19	20.22799	0	0.02733447	0
36795.64	19.10871	0	0.02486312	0
36802.08	18.12744	0	0.0227109	0
36808.53	17.25926	0	0.02081924	0
36814.97	16.48973	0	0.01915345	0
36827.86	15.18839	0	0.01636344	0
36840.75	14.13621	0	0.01413659	0
36853.64	13.27298	0	0.01233308	0
36866.53	12.55533	0	0.01085282	0
36879.42	11.95162	0	0.009623382	0
36891.73	11.46599	0	0.008647618	0
36904.03	11.04297	0	0.007807398	0
36916.34	10.67391	0	0.007082971	0
36928.64	10.34611	0	0.006446547	0
36940.95	10.06042	0	0.005899368	0
36953.25	9.806987	0	0.005419766	0
36965.55	9.578296	0	0.004991778	0
36977.85	9.375693	0	0.004617772	0
37002.46	9.025468	0	0.003982322	0
37027.07	8.737845	0	0.003473528	0
37051.68	8.496141	0	0.003056247	0
37076.28	8.290798	0	0.00271035	0
37099.72	8.122968	0	0.00243463	0
37123.16	7.979152	0	0.002204621	0
37146.6	7.848879	0	0.002000135	0
37170.03	7.736222	0	0.001828233	0
37193.47	7.632082	0	0.001671959	0
37216.9	7.541323	0	0.001539888	0
37263.77	7.382474	0	0.001315868	0
37310.64	7.252004	0	0.001141048	0
37357.51	7.141467	0	1.00E-03	0
37404.38	7.046104	0	8.83E-04	0
37451.25	6.96321	0	7.87E-04	0
37498.13	6.890976	0	7.07E-04	0
37545	6.827837	0	6.41E-04	0
37591.87	6.769716	0	5.82E-04	0
37638.74	6.718631	0	5.32E-04	0
37685.61	6.670672	0	4.88E-04	0
37732.48	6.628126	0	4.50E-04	0
37826.22	6.551734	0	3.87E-04	0
37919.97	6.487082	0	3.38E-04	0
38013.71	6.430481	0	2.99E-04	0
38107.45	6.380231	0	2.67E-04	0
38201.19	6.335248	0	2.40E-04	0
38294.94	6.295041	0	2.18E-04	0
38388.68	6.258824	0	2.00E-04	0
38482.42	6.224867	0	1.84E-04	0
38576.16	6.19416	0	1.71E-04	0
38669.91	6.164901	0	1.59E-04	0
38763.65	6.138201	0	1.50E-04	0
38951.13	6.088932	0	1.34E-04	0
39138.62	6.045416	0	1.22E-04	0
39326.1	6.005741	0	1.14E-04	0
39513.58	5.969057	0	1.09E-04	0
39701.06	5.934693	0	1.07E-04	0
39827.62	5.912623	0	1.07E-04	0
39954.17	5.891079	0	1.10E-04	0
40080.73	5.869857	0	1.14E-04	0
40144.01	5.859307	0	1.17E-04	0
40207.28	5.848775	0	1.20E-04	0
40333.84	5.827566	0	1.31E-04	0
40397.12	5.816813	0	1.38E-04	0
40460.39	5.805907	0	1.47E-04	0
40523.67	5.794778	0	1.58E-04	0
40586.94	5.783322	0	1.71E-04	0
40650.22	5.771485	0	1.89E-04	0
40713.49	5.759277	0	2.09E-04	0
40755.68	5.750773	0	2.27E-04	0
40797.86	5.741968	0	2.48E-04	0
40840.04	5.732822	0	2.73E-04	0
40882.22	5.723289	0	3.04E-04	0
40924.41	5.713318	0	3.41E-04	0
40966.59	5.702866	0	3.88E-04	0
41008.77	5.691883	0	4.47E-04	0
41050.95	5.680346	0	5.23E-04	0
41076.73	5.673028	0	5.82E-04	0
41102.51	5.665537	0	6.51E-04	0
41128.29	5.65793	0	7.36E-04	0
41154.07	5.650305	0	8.39E-04	0
41179.85	5.64283	0	9.68E-04	0
41205.63	5.635819	0	0.001131233	0
41218.52	5.632615	0	0.001229111	0
41231.41	5.629772	0	0.001342237	0
41244.3	5.627377	0	0.001471541	0
41257.19	5.625564	0	0.001620043	0
41271.26	5.624607	0	0.001812059	0
41285.32	5.624897	0	0.002036586	0
