						
						
Energy	total	scatter	capture	fission		
41408.91	47.02264	0	0.08666615	0		
41412.67	42.89059	0	0.07834377	0		
41416.43	39.26409	0	0.07101621	0		
41420.19	36.07965	0	0.06456205	0		
41424.59	32.83714	0	0.05796916	0		
41428.99	30.0395	0	0.05226174	0		
41433.39	27.61747	0	0.04730458	0		
41437.78	25.51716	0	0.04299231	0		
41442.18	23.68025	0	0.03920925	0		
41446.58	22.07125	0	0.03588556	0		
41450.98	20.65625	0	0.03295398	0		
41455.37	19.40963	0	0.03036377	0		
41464.17	17.3171	0	0.02599777	0		
41472.96	15.65202	0	0.02250442	0		
41481.76	14.30638	0	0.01966609	0		
41490.55	13.20823	0	0.01733767	0		
41498.15	12.41431	0	0.01564633	0		
41505.74	11.73884	0	0.01420112	0		
41513.34	11.16417	0	0.01296609	0		
41520.93	10.66034	0	0.01187933	0		
41528.53	10.21949	0	0.01092485	0		
41536.12	9.832615	0	0.01008411	0		
41551.31	9.192804	0	0.00868618	0		
41566.5	8.688779	0	0.007577402	0		
41581.69	8.285076	0	0.006683803	0		
41596.88	7.957221	0	0.005954068	0		
41612.07	7.687829	0	0.005351564	0		
41627.26	7.464102	0	0.004849169	0		
41642.45	7.276457	0	0.004426474	0		
41672.83	6.984319	0	0.003766619	0		
41703.21	6.765596	0	0.003272698	0		
41733.59	6.601132	0	0.002903329	0		
41763.97	6.4739	0	0.002620943	0		
41794.35	6.373386	0	0.002402117	0		
41824.73	6.293023	0	0.002232134	0		
41855.1	6.228698	0	0.00210183	0		
41893.48	6.166197	0	0.001984779	0		
41931.85	6.116637	0	0.001901526	0		
41970.22	6.077561	0	0.001846126	0		
42008.59	6.047962	0	0.001816431	0		
42059.76	6.022104	0	0.001814701	0		
42110.92	6.008939	0	0.001848649	0		
42171.68	6.009711	0	0.001934741	0		
42232.44	6.029077	0	0.002071195	0		
42262.82	6.045029	0	0.002155921	0		
42293.2	6.069877	0	0.002263131	0		
42353.96	6.137739	0	0.002521655	0		
42414.72	6.242067	0	0.002865409	0		
42475.48	6.401689	0	0.003331821	0		
42536.24	6.63553	0	0.0039557	0		
42566.62	6.793549	0	0.00435188	0		
42597	6.988171	0	0.004821173	0		
42628.98	7.244911	0	0.005416765	0		
42660.96	7.568766	0	0.006141362	0		
42692.94	7.97842	0	0.007027985	0		
42724.92	8.506406	0	0.008134271	0		
42756.9	9.203935	0	0.009549908	0		
42772.89	9.627821	0	0.01039313	0		
42788.88	10.13262	0	0.0113804	0		
42804.87	10.70234	0	0.0124824	0		
42820.86	11.38186	0	0.01377735	0		
42836.85	12.15971	0	0.01524345	0		
42852.83	13.10249	0	0.0169948	0		
42870.42	14.35662	0	0.01929348	0		
42888.01	15.89706	0	0.02207884	0		
42905.6	17.81153	0	0.02549442	0		
42923.18	20.21787	0	0.02973126	0		
42940.77	23.27655	0	0.03504746	0		
42949.57	25.1238	0	0.03822737	0		
42958.36	27.22049	0	0.04181365	0		
42967.16	29.61495	0	0.045883	0		
42975.95	32.35926	0	0.05051598	0		
42984.74	35.50421	0	0.05579041	0		
42993.53	39.11233	0	0.06180168	0		
43008.09	46.32982	0	0.07371329	0		
43022.65	55.39595	0	0.08849519	0		
43037.21	66.55959	0	0.1064643	0		
43051.77	80.03922	0	0.127795	0		
43080.89	110.121	0	0.1739017	0		
43088.17	116.7026	0	0.183489	0		
43095.45	122.0689	0	0.1909724	0		
43102.73	125.8078	0	0.1957317	0		
43110	127.6087	0	0.1973257	0		
43118.55	127.0781	0	0.1949662	0		
43127.09	123.8313	0	0.1883653	0		
43135.64	118.321	0	0.1783266	0		
43144.18	111.2135	0	0.1659726	0		
43178.35	78.82183	0	0.1124427	0		
43186.9	71.6541	0	0.1009635	0		
43195.44	65.20492	0	0.09073506	0		
43203.99	59.32585	0	0.0814777	0		
43212.53	54.1302	0	0.07336649	0		
43221.08	49.49213	0	0.06617969	0		
43229.62	45.3976	0	0.05988609	0		
43238.16	41.78159	0	0.05437195	0		
43246.7	38.55994	0	0.04949709	0		
43256.78	35.24077	0	0.04452204	0		
43266.85	32.34212	0	0.040221	0		
43276.92	29.80047	0	0.03649054	0		
43286.99	27.57679	0	0.03326679	0		
43297.07	25.60961	0	0.03045159	0		
43307.14	23.86148	0	0.02798477	0		
43317.21	22.30933	0	0.0258304	0		
43327.28	20.9205	0	0.02393745	0		
43347.43	18.53606	0	0.02078666	0		
43367.57	16.57511	0	0.01833244	0		
43387.71	14.92933	0	0.01641805	0		
43407.85	13.51935	0	0.01493667	0		
43426.17	12.39533	0	0.01391408	0		
43444.48	11.3856	0	0.01316763	0		
43462.79	10.46079	0	0.01268422	0		
43481.1	9.597833	0	0.01247593	0		
43494.84	8.978595	0	0.01252163	0		
43508.57	8.375083	0	0.01277075	0		
43522.31	7.779252	0	0.01327001	0		
43536.04	7.185837	0	0.01408525	0		
43549.78	6.589731	0	0.01530968	0		
43556.65	6.290122	0	0.01614916	0		
43563.51	5.990472	0	0.01717249	0		
43570.38	5.69117	0	0.01842518	0		
43577.25	5.395074	0	0.0199624	0		
43584.12	5.106429	0	0.02186002	0		
43590.98	4.832732	0	0.02421726	0		
43597.39	4.600119	0	0.02695919	0		
43603.8	4.403712	0	0.03036366	0		
43610.21	4.267487	0	0.03465487	0		
43616.62	4.232966	0	0.04019017	0		
43620.29	4.281806	0	0.04408442	0		
43623.95	4.400422	0	0.04862694	0		
43627.61	4.611276	0	0.05396527	0		
43631.27	4.94407	0	0.0602688	0		
43634.94	5.441241	0	0.06777588	0		
43636.77	5.767403	0	0.07204803	0		
43638.6	6.157068	0	0.07672531	0		
43640.43	6.620374	0	0.08185167	0		
43642.26	7.168847	0	0.08747377	0		
43644.09	7.815592	0	0.0936408	0		
43645.92	8.575485	0	0.1004041	0		
43648.74	10.00744	0	0.1121148	0		
43651.56	11.81907	0	0.1255512	0		
43654.38	14.09002	0	0.1408625	0		
43657.19	16.89141	0	0.158045	0		
43660.01	20.31398	0	0.1771151	0		
43662.82	24.37314	0	0.1975757	0		
43665.64	29.0826	0	0.218865	0		
43668.45	34.3128	0	0.2397353	0		
43671.34	40.04146	0	0.2592999	0		
43674.23	45.79457	0	0.2751225	0		
43677.12	51.15526	0	0.2854448	0		
43680	55.6799	0	0.2889839	0		
43682.17	58.33291	0	0.286883	0		
43684.34	60.22643	0	0.2808293	0		
43686.51	61.3254	0	0.2712604	0		
43688.67	61.65411	0	0.25889	0		
43692.57	60.57021	0	0.2318176	0		
43696.47	57.90719	0	0.202347	0		
43700.37	54.37536	0	0.173834	0		
43704.26	50.55556	0	0.1482638	0		
43708.16	46.79786	0	0.1262285	0		
43712.06	43.30898	0	0.1077732	0		
43715.96	40.16807	0	0.09251197	0		
43719.85	37.39317	0	0.07997573	0		
43722.64	35.61153	0	0.07236533	0		
43725.43	33.99	0	0.06572723	0		
43728.22	32.51478	0	0.05992354	0		
43731.01	31.17235	0	0.05483676	0		
43733.8	29.94978	0	0.05036652	0		
43736.59	28.83425	0	0.04642388	0		
43742.17	26.87469	0	0.03981222	0		
43747.75	25.21217	0	0.03451746	0		
43753.33	23.79162	0	0.03023259	0		
43758.91	22.56857	0	0.02672876	0		
43764.49	21.50668	0	0.02383101	0		
43769.73	20.63057	0	0.02154486	0		
43774.96	19.85382	0	0.01959973	0		
43780.19	19.15957	0	0.01792819	0		
43785.42	18.53556	0	0.01648131	0		
43790.66	17.97076	0	0.01521828	0		
43795.89	17.45934	0	0.01411394	0		
43806.35	16.57169	0	0.01229211	0		
43816.82	15.81661	0	0.01083313	0		
43827.28	15.16834	0	0.009649813	0		
43837.74	14.60659	0	0.008679318	0		
43848.2	14.11468	0	0.007872284	0		
43860.06	13.62546	0	0.00711009	0		
43871.92	13.1957	0	0.006474322	0		
43883.78	12.81467	0	0.005937455	0		
43895.64	12.4742	0	0.005479282	0		
43919.36	11.89617	0	0.004751642	0		
43943.07	11.40937	0	0.004181219	0		
43966.79	10.9975	0	0.003732445	0		
43990.51	10.64344	0	0.003371971	0		
44014.23	10.33485	0	0.003077518	0		
44037.94	10.06281	0	0.002834039	0		
44060.27	9.833827	0	0.002641739	0		
44082.59	9.626846	0	0.002479027	0		
44104.91	9.438962	0	0.002342438	0		
44127.23	9.271269	0	0.002234977	0		
44149.56	9.107099	0	0.002133035	0		
44171.88	8.959195	0	0.002058496	0		
44194.2	8.822191	0	0.002006835	0		
44216.52	8.694292	0	0.001980768	0		
44247.22	8.531777	0	0.002003096	0		
44262.57	8.45521	0	0.002044439	0		
44277.91	8.382395	0	0.002123667	0		
44293.26	8.313083	0	0.002255555	0		
44300.93	8.279845	0	0.002349348	0		
44308.6	8.247632	0	0.002468288	0		
44316.28	8.216473	0	0.002617816	0		
44323.95	8.186709	0	0.002809965	0		
44331.62	8.158713	0	0.00306353	0		
44339.29	8.132939	0	0.003400538	0		
44344.87	8.116039	0	0.003718561	0		
44350.45	8.101236	0	0.004121378	0		
44356.03	8.08924	0	0.004639184	0		
44361.61	8.081127	0	0.005316728	0		
44365.1	8.078827	0	0.005854536	0		
44368.59	8.079475	0	0.006513017	0		
44372.08	8.084026	0	0.007330231	0		
44375.56	8.093803	0	0.00835656	0		
44379.05	8.110885	0	0.009676929	0		
44380.8	8.123114	0	0.01048437	0		
44382.54	8.138388	0	0.01140993	0		
44384.29	8.157595	0	0.0124915	0		
44386.03	8.18145	0	0.01375218	0		
44387.77	8.211291	0	0.0152446	0		
44389.51	8.248799	0	0.01703197	0		
44391.35	8.299399	0	0.01933991	0		
44393.18	8.36475	0	0.02220526	0		
44395.01	8.451009	0	0.02585756	0		
44395.93	8.505039	0	0.02809238	0		
44396.84	8.567602	0	0.03064195	0		
44397.76	8.642297	0	0.03364292	0		
44398.67	8.730406	0	0.03713509	0		
44399.59	8.837814	0	0.04133734	0		
44400.5	8.967419	0	0.0463458	0		
44401.42	9.129199	0	0.05252505	0		
44402.33	9.329007	0	0.06007381	0		
44403.25	9.583738	0	0.06960079	0		
44404.16	9.903739	0	0.08145901	0		
44404.64	10.10634	0	0.08891965	0		
44405.12	10.33657	0	0.09736248	0		
44405.6	10.59808	0	0.1069156	0		
44406.08	10.89483	0	0.1177168	0		
44406.56	11.23103	0	0.1299115	0		
44407.04	11.61103	0	0.1436509	0		
44407.52	12.03928	0	0.1590882	0		
44408	12.5202	0	0.1763743	0		
44408.48	13.05801	0	0.1956531	0		
44408.96	13.65656	0	0.2170546	0		
44409.92	15.04834	0	0.2666358	0		
44410.88	16.71116	0	0.3256049	0		
44411.83	18.61914	0	0.3929781	0		
44412.88	20.99401	0	0.4764631	0		
44413.93	23.5647	0	0.5663899	0		
44416.02	28.70076	0	0.74449	0		
44417.02	30.82932	0	0.817389	0		
44418.01	32.50259	0	0.873892	0		
44419.01	33.61278	0	0.9102772	0		
44420	34.04213	0	0.9226062	0		
44420.91	33.81639	0	0.9121419	0		
44421.82	33.01509	0	0.8815887	0		
44422.73	31.70038	0	0.8332445	0		
44423.64	29.96908	0	0.7706014	0		
44424.82	27.30018	0	0.6750708	0		
44426	24.40804	0	0.5723974	0		
44427.18	21.5447	0	0.4713888	0		
44428.36	18.90424	0	0.3787531	0		
44429.35	16.95119	0	0.3105629	0		
44430.33	15.28911	0	0.2527854	0		
44430.82	14.56111	0	0.2275655	0		
44431.31	13.89991	0	0.2047138	0		
44431.8	13.30276	0	0.1841261	0		
44432.29	12.76612	0	0.1656725	0		
44432.78	12.28596	0	0.1492053	0		
44433.27	11.85788	0	0.134566	0		
44433.76	11.47735	0	0.1215922	0		
44434.25	11.13986	0	0.110122	0		
44434.74	10.84098	0	0.09999832	0		
44435.23	10.57652	0	0.09107214	0		
44435.72	10.34254	0	0.08320423	0		
44436.21	10.13541	0	0.07626664	0		
44437.07	9.827001	0	0.0659953	0		
44437.92	9.578594	0	0.0577861	0		
44438.77	9.374224	0	0.05108733	0		
44439.62	9.204408	0	0.04556881	0		
44440.47	9.061766	0	0.04097451	0		
44441.32	8.940614	0	0.03710797	0		
44442.17	8.836598	0	0.03381921	0		
44443.02	8.746383	0	0.03099382	0		
44443.88	8.666536	0	0.0285173	0		
44444.73	8.596912	0	0.02637909	0		
44446.43	8.479502	0	0.02282618	0		
44448.13	8.384227	0	0.02000235	0		
44449.83	8.305274	0	0.01771236	0		
44451.54	8.238336	0	0.01581441	0		
44453.24	8.181416	0	0.0142384	0		
44454.94	8.132092	0	0.01290611	0		
44456.64	8.08888	0	0.0117688	0		
44458.35	8.050445	0	0.01078431	0		
44460.05	8.016363	0	0.009935685	0		
44463.45	7.957953	0	0.00854356	0		
44466.86	7.909301	0	0.007454929	0		
44470.26	7.868028	0	0.006591064	0		
44473.66	7.832138	0	0.005890027	0		
44477.06	7.800361	0	0.005311875	0		
44480.99	7.76762	0	0.00476131	0		
44484.92	7.738245	0	0.004308707	0		
44488.85	7.711521	0	0.003932113	0		
44492.77	7.686972	0	0.003615972	0		
44496.7	7.664073	0	0.003346583	0		
44500.63	7.642591	0	0.003115898	0		
44508.48	7.603055	0	0.002745193	0		
44516.34	7.566713	0	0.00245823	0		
44524.19	7.532791	0	0.002230977	0		
44532.05	7.500684	0	0.002048184	0		
44539.9	7.470061	0	0.001899005	0		
44548.81	7.436681	0	0.001760188	0		
44557.71	7.404582	0	0.001647642	0		
44575.51	7.342859	0	0.001471729	0		
44593.32	7.283591	0	0.00134163	0		
44611.12	7.226168	0	0.001242516	0		
44628.93	7.170135	0	0.00116618	0		
44646.73	7.115067	0	0.001104462	0		
44682.33	7.006462	0	0.001006802	0		
44717.94	6.899037	0	9.36E-04	0		
44753.54	6.791546	0	8.83E-04	0		
44824.75	6.571601	0	8.11E-04	0		
44891.78	6.351808	0	7.72E-04	0		
44958.8	6.110237	0	7.55E-04	0		
45042.59	5.757857	0	7.70E-04	0		
45084.48	5.550794	0	7.96E-04	0		
45126.37	5.31405	0	8.40E-04	0		
45168.26	5.035041	0	9.13E-04	0		
45189.21	4.877865	0	9.62E-04	0		
45210.15	4.700892	0	0.001026392	0		
45231.1	4.512207	0	0.001100931	0		
45252.04	4.296832	0	0.001200181	0		
45272.99	4.054363	0	0.001327742	0		
45293.93	3.779281	0	0.00149435	0		
45308.6	3.563188	0	0.001642971	0		
45323.26	3.324749	0	0.001826931	0		
45337.92	3.060787	0	0.002057462	0		
45352.58	2.77049	0	0.002344301	0		
45359.92	2.611937	0	0.002520969	0		
45367.25	2.444967	0	0.002723126	0		
45374.58	2.26911	0	0.002955963	0		
45381.91	2.084204	0	0.003225869	0		
45389.24	1.890348	0	0.003540963	0		
45396.57	1.688065	0	0.003911687	0		
45403.9	1.478562	0	0.004351634	0		
45411.23	1.264146	0	0.004878735	0		
45416.21	1.117625	0	0.005298377	0		
45421.18	0.9727688	0	0.00577663	0		
45426.16	0.8313836	0	0.006324485	0		
45431.13	0.6978853	0	0.006955252	0		
45436.11	0.5774514	0	0.007694455	0		
45438.6	0.5244745	0	0.008111188	0		
45441.08	0.4780574	0	0.00856172	0		
45443.57	0.4393232	0	0.009053779	0		
45446.06	0.41026	0	0.009590339	0		
45448.55	0.3929667	0	0.01017661	0		
45449.79	0.3895012	0	0.01048889	0		
45451.03	0.3899187	0	0.01081572	0		
45452.6	0.3966296	0	0.01125178	0		
45454.17	0.4110742	0	0.01171447	0		
45455.74	0.4342474	0	0.01220589	0		
45457.31	0.4672683	0	0.01272833	0		
45458.88	0.5113955	0	0.01328429	0		
45460.45	0.5680458	0	0.01387649	0		
45462.02	0.6388176	0	0.01450788	0		
45463.59	0.7255172	0	0.01518171	0		
45465.43	0.8501613	0	0.01603024	0		
45467.26	1.002331	0	0.01694305	0		
45469.09	1.186865	0	0.01793138	0		
45470.92	1.408605	0	0.01900265	0		
45472.76	1.674668	0	0.0201716	0		
45474.59	1.98855	0	0.02143442	0		
45476.42	2.35889	0	0.0228069	0		
45478.25	2.794097	0	0.02429955	0		
45479.59	3.159424	0	0.02547528	0		
45480.93	3.568894	0	0.02672623	0		
45482.27	4.027132	0	0.02805725	0		
45483.61	4.539175	0	0.02947328	0		
45484.95	5.110476	0	0.0309793	0		
45486.29	5.746909	0	0.03258018	0		
45487.63	6.454749	0	0.03428059	0		
45488.97	7.240657	0	0.0360848	0		
45490.31	8.111632	0	0.03799655	0		
45491.65	9.074935	0	0.04001872	0		
45492.99	10.13798	0	0.04215309	0		
45494.33	11.30818	0	0.04439995	0		
45497.01	13.99802	0	0.04922212	0		
45499.69	17.19216	0	0.05443974	0		
45502.23	20.70682	0	0.05965882	0		
45504.77	24.68253	0	0.06499892	0		
45507.31	29.06062	0	0.07025496	0		
45509.85	33.72949	0	0.075166	0		
45512.39	38.52332	0	0.07943361	0		
45514.93	43.23017	0	0.0827545	0		
45517.47	47.61165	0	0.08486372	0		
45520	51.41953	0	0.08557966	0		
45522.35	54.28812	0	0.08494866	0		
45524.69	56.39721	0	0.08312746	0		
45527.04	57.72103	0	0.08023618	0		
45529.38	58.26556	0	0.07649928	0		
45531.87	58.07493	0	0.07184592	0		
45534.35	57.21963	0	0.06679671	0		
45539.32	54.09855	0	0.05641778	0		
45544.29	50.01238	0	0.0468174	0		
45549.26	45.75394	0	0.03863259	0		
45551.75	43.70162	0	0.03510247	0		
45554.23	41.75217	0	0.03194605	0		
45556.72	39.90475	0	0.02911208	0		
45559.2	38.18064	0	0.02659367	0		
45561.69	36.56664	0	0.02433958	0		
45564.17	35.07268	0	0.02233794	0		
45569.13	32.40231	0	0.0189542	0		
45572.15	30.96494	0	0.01723275	0		
45575.17	29.65456	0	0.01572322	0		
45578.19	28.45866	0	0.01439508	0		
45581.2	27.36903	0	0.01322615	0		
45587.23	25.45214	0	0.01126571	0		
45593.26	23.83143	0	0.009705267	0		
45599.3	22.44749	0	0.008445145	0		
45605.33	21.26165	0	0.007420558	0		
45611.36	20.23762	0	0.006578876	0		
45617.39	19.34043	0	0.005873957	0		
45623.93	18.48496	0	0.005230454	0		
45630.46	17.7355	0	0.004691314	0		
45637	17.07279	0	0.004234576	0		
45643.53	16.48483	0	0.003845607	0		
45650.07	15.9585	0	0.003510794	0		
45656.6	15.48624	0	0.003221472	0		
45663.13	15.05969	0	0.002969447	0		
45669.66	14.67266	0	0.002748622	0		
45682.73	13.99729	0	0.00238184	0		
45695.79	13.43574	0	0.002096846	0		
45708.86	12.94792	0	0.001862222	0		
45721.92	12.52732	0	0.00167128	0		
45732.98	12.21472	0	0.001536643	0		
45744.04	11.93377	0	0.001420856	0		
45755.1	11.67999	0	0.001320781	0		
45766.15	11.45123	0	0.001234652	0		
45788.27	11.05113	0	0.001093368	0		
45810.38	10.71468	0	9.85E-04	0		
45832.5	10.4262	0	9.02E-04	0		
45854.61	10.17675	0	8.38E-04	0		
45876.72	9.958265	0	7.92E-04	0		
45898.83	9.764636	0	7.63E-04	0		
45914.91	9.63707	0	7.55E-04	0		
45925.97	9.554949	0	7.56E-04	0		
45937.03	9.476726	0	7.66E-04	0		
45948.09	9.401803	0	7.84E-04	0		
45959.14	9.330318	0	8.16E-04	0		
45970.2	9.261701	0	8.70E-04	0		
45975.73	9.228293	0	9.09E-04	0		
45981.26	9.195395	0	9.57E-04	0		
45986.79	9.162928	0	0.00101826	0		
45992.32	9.130814	0	0.001097324	0		
45997.85	9.09896	0	0.001201829	0		
46003.37	9.067278	0	0.001341739	0		
46006.89	9.047051	0	0.001456635	0		
46010.41	9.026739	0	0.001598623	0		
46013.93	9.006268	0	0.001776654	0		
46017.44	8.985601	0	0.002003623	0		
46020.96	8.964496	0	0.002301743	0		
46022.72	8.953751	0	0.00248685	0		
46024.48	8.942846	0	0.002703244	0		
46026.24	8.931752	0	0.002958454	0		
46028	8.920435	0	0.003262544	0		
46029.76	8.908855	0	0.00362933	0		
46031.51	8.897038	0	0.004075631	0		
46032.52	8.890062	0	0.004381115	0		
46033.52	8.883033	0	0.004727185	0		
46034.53	8.875805	0	0.005131587	0		
46035.53	8.868525	0	0.005601763	0		
46036.54	8.861069	0	0.006171306	0		
46037.54	8.853645	0	0.006867997	0		
46038.55	8.846248	0	0.007773398	0		
46039.05	8.842709	0	0.00833033	0		
46039.55	8.839324	0	0.008986177	0		
46040.06	8.836116	0	0.009786421	0		
46040.56	8.833328	0	0.0107376	0		
46041.06	8.831048	0	0.01190288	0		
46041.56	8.829481	0	0.01334566	0		
46042.07	8.828898	0	0.01518783	0		
46042.57	8.82968	0	0.01746304	0		
46043.07	8.832259	0	0.02033498	0		
46043.57	8.837207	0	0.02396749	0		
46043.83	8.840947	0	0.02622222	0		
46044.08	8.845437	0	0.0286654	0		
46044.33	8.850919	0	0.03141085	0		
46044.58	8.857522	0	0.03449368	0		
46044.83	8.865383	0	0.03795217	0		
46045.08	8.874656	0	0.04182786	0		
46045.33	8.885505	0	0.04616569	0		
46045.58	8.898111	0	0.05101405	0		
46045.84	8.913292	0	0.05665374	0		
46046.09	8.930095	0	0.06270825	0		
46046.34	8.949285	0	0.06944182	0		
46046.59	8.971098	0	0.07691675	0		
46046.84	8.995783	0	0.08519857	0		
46047.09	9.023603	0	0.09435574	0		
46047.59	9.089754	0	0.1155831	0		
46047.94	9.145411	0	0.1330135	0		
46048.29	9.209715	0	0.1528019	0		
46048.64	9.283512	0	0.1751608	0		
46048.98	9.365098	0	0.1995419	0		
46049.33	9.460086	0	0.2275781	0		
46049.67	9.563802	0	0.2578475	0		
46050.02	9.683078	0	0.2923007	0		
46050.36	9.811729	0	0.3291104	0		
46051.05	10.1136	0	0.4143586	0		
46051.74	10.47219	0	0.5140595	0		
46052.43	10.88755	0	0.6279216	0		
46053.12	11.35631	0	0.7547217	0		
46054.63	12.52653	0	1.064669	0		
46056.14	13.76508	0	1.38262	0		
46057.02	14.43297	0	1.548535	0		
46057.9	15.00207	0	1.684792	0		
46058.97	15.49816	0	1.794817	0		
46059.59	15.66499	0	1.825351	0		
46060	15.72198	0	1.831148	0		
46060.57	15.72865	0	1.819908	0		
46061.19	15.64073	0	1.782721	0		
46062.26	15.27108	0	1.662598	0		
46063.22	14.7414	0	1.505529	0		
46064.17	14.08611	0	1.319222	0		
46066.08	12.60767	0	0.9147164	0		
46067.04	11.8905	0	0.7241505	0		
46067.99	11.2499	0	0.5568936	0		
46068.42	10.98877	0	0.4895915	0		
46068.84	10.75265	0	0.4292335	0		
46069.26	10.53573	0	0.3742476	0		
46069.68	10.33805	0	0.3245805	0		
46070.11	10.15526	0	0.279089	0		
46070.53	9.99521	0	0.2396628	0		
46070.95	9.852551	0	0.2049031	0		
46071.37	9.72622	0	0.1744872	0		
46071.8	9.612556	0	0.147482	0		
46072.22	9.515554	0	0.1247724	0		
46072.64	9.431098	0	0.105318	0		
46073.06	9.357896	0	0.08875904	0		
46073.48	9.294693	0	0.07475056	0		
46073.9	9.240294	0	0.06296753	0		
46074.32	9.19358	0	0.05310899	0		
46074.74	9.153523	0	0.04490042	0		
46075.14	9.120707	0	0.03839052	0		
46075.53	9.093016	0	0.03308699	0		
46075.93	9.068396	0	0.0285533	0		
46076.32	9.047538	0	0.02487679	0		
46076.72	9.028884	0	0.02174387	0		
46077.11	9.012955	0	0.01920723	0		
46077.5	8.998908	0	0.01709441	0		
46077.89	8.986446	0	0.01533185	0		
46078.29	8.975049	0	0.01382322	0		
46078.68	8.96507	0	0.01259125	0		
46079.08	8.955809	0	0.01152767	0		
46079.47	8.947578	0	0.01064977	0		
46079.87	8.939825	0	0.009882178	0		
46080.26	8.932834	0	0.009239394	0		
46081.04	8.920208	0	0.008193975	0		
46081.83	8.908855	0	0.007371632	0		
46082.62	8.898585	0	0.006712475	0		
46083.41	8.889155	0	0.006168164	0		
46084.19	8.880502	0	0.005712885	0		
46085.77	8.864529	0	0.004965992	0		
46087.34	8.850243	0	0.004384838	0		
46089.03	8.836206	0	0.003882632	0		
46090.72	8.823266	0	0.003473932	0		
46092.41	8.81121	0	0.003135629	0		
46094.09	8.799944	0	0.002853466	0		
46095.78	8.789219	0	0.002612703	0		
46097.46	8.779067	0	0.002407762	0		
46099.15	8.769294	0	0.002229717	0		
46100.83	8.759956	0	0.002075664	0		
46104.21	8.742119	0	0.001819927	0		
46107.58	8.725365	0	0.001619166	0		
46110.95	8.709437	0	0.001457923	0		
46114.32	8.694193	0	0.00132643	0		
46119.05	8.673752	0	0.001179307	0		
46123.77	8.654283	0	0.001064738	0		
46128.49	8.63557	0	9.73E-04	0		
46133.21	8.617475	0	8.98E-04	0		
46137.94	8.599878	0	8.36E-04	0		
46142.66	8.582801	0	7.84E-04	0		
46152.1	8.549903	0	7.02E-04	0		
46161.55	8.518406	0	6.41E-04	0		
46170.99	8.488183	0	5.94E-04	0		
46180.44	8.459091	0	5.58E-04	0		
46189.88	8.430871	0	5.28E-04	0		
46203.83	8.39074	0	4.92E-04	0		
46217.77	8.352319	0	4.65E-04	0		
46231.71	8.315473	0	4.43E-04	0		
46245.65	8.280341	0	4.26E-04	0		
46273.53	8.212877	0	3.97E-04	0		
46301.41	8.149765	0	3.76E-04	0		
46357.18	8.034895	0	3.46E-04	0		
46412.94	7.931344	0	3.25E-04	0		
46468.71	7.837345	0	3.09E-04	0		
46524.47	7.751335	0	2.98E-04	0		
46636	7.596753	0	2.82E-04	0		
46751.13	7.455193	0	2.73E-04	0		
46866.26	7.325604	0	2.71E-04	0		
46945.42	7.241297	0	2.74E-04	0		
47024.57	7.158215	0	2.81E-04	0		
47103.73	7.076014	0	2.91E-04	0		
47182.88	6.993251	0	3.07E-04	0		
47262.04	6.908624	0	3.32E-04	0		
47341.19	6.820293	0	3.70E-04	0		
47380.77	6.774513	0	3.95E-04	0		
47420.34	6.727076	0	4.27E-04	0		
47459.92	6.677787	0	4.68E-04	0		
47499.49	6.62656	0	5.21E-04	0		
47526.48	6.590319	0	5.67E-04	0		
47553.46	6.553016	0	6.23E-04	0		
47580.45	6.514637	0	6.94E-04	0		
47607.43	6.475317	0	7.85E-04	0		
47620.93	6.455403	0	8.37E-04	0		
47634.42	6.435323	0	9.00E-04	0		
47647.91	6.415192	0	9.72E-04	0		
47661.4	6.395125	0	0.001055543	0		
47674.89	6.375283	0	0.001153993	0		
47688.38	6.355898	0	0.001270671	0		
47701.87	6.337302	0	0.001410448	0		
47715.36	6.319978	0	0.001579946	0		
47729.75	6.303709	0	0.001803948	0		
47744.14	6.290816	0	0.002085498	0		
47754.04	6.284947	0	0.002324979	0		
47763.93	6.282791	0	0.002616442	0		
47773.83	6.285621	0	0.002973834	0		
47783.72	6.295444	0	0.003417744	0		
47793.62	6.315278	0	0.003980011	0		
47798.57	6.330291	0	0.004318956	0		
47803.51	6.349652	0	0.004705466	0		
47808.46	6.37443	0	0.005150787	0		
47813.41	6.40583	0	0.005666151	0		
47818.36	6.445309	0	0.006265394	0		
47823.3	6.49467	0	0.00696495	0		
47828.25	6.557258	0	0.007797265	0		
47833.2	6.637177	0	0.008800034	0		
47838.15	6.739579	0	0.01002014	0		
47843.09	6.871431	0	0.01151965	0		
47848.04	7.043839	0	0.01339897	0		
47850.51	7.14955	0	0.01451844	0		
47852.98	7.271657	0	0.01578776	0		
47855.46	7.413962	0	0.01724092	0		
47857.93	7.579269	0	0.01890045	0		
47860.4	7.773049	0	0.02081436	0		
47862.87	8.001653	0	0.02303704	0		
47865.57	8.30135	0	0.02590482	0		
47868.27	8.667632	0	0.02935359	0		
47870.97	9.121022	0	0.03355608	0		
47873.67	9.690012	0	0.03875036	0		
47876.37	10.41506	0	0.04527202	0		
47877.72	10.85361	0	0.04917482	0		
47879.07	11.35534	0	0.05360815	0		
47880.42	11.93241	0	0.05867092	0		
47881.77	12.59984	0	0.06448531	0		
47883.12	13.37643	0	0.07120309	0		
47884.46	14.27841	0	0.07895117	0		
47886.15	15.64793	0	0.09062218	0		
47887.84	17.34709	0	0.1049748	0		
