17.5	3.852176	0	7.75E-06	0				
20	3.852154	0	7.30E-06	0				
25.64575	3.85212	0	6.60E-06	0				
31.2915	3.852099	0	6.07E-06	0				
36.93725	3.852084	0	5.72E-06	0				
42.583	3.852036	0	5.44E-06	0				
50	3.851963	0	5.14E-06	0				
60.35535	3.851952	0	4.84E-06	0				
70.7107	3.851944	0	4.61E-06	0				
70.893	3.851945	0	4.60E-06	0				
71.3478	3.851945	0	4.59E-06	0				
71.8026	3.851944	0	4.59E-06	0				
72.71219	3.851944	0	4.57E-06	0				
74.53138	3.851943	0	4.55E-06	0				
78.16975	3.851941	0	4.50E-06	0				
85.4465	3.851894	0	4.40E-06	0				
100	3.851832	0	4.24E-06	0				
125.55	3.851825	0	4.06E-06	0				
125.75	3.851824	0	4.06E-06	0				
141.165	3.851774	0	3.97E-06	0				
141.421	3.851773	0	3.97E-06	0				
142.149	3.85177	0	3.97E-06	0				
142.877	3.851768	0	3.97E-06	0				
144.3329	3.851763	0	3.96E-06	0				
147.2447	3.851753	0	3.96E-06	0				
153.0683	3.851734	0	3.95E-06	0				
164.7155	3.851695	0	3.92E-06	0				
188.01	3.851619	0	3.88E-06	0				
188.12	3.851619	0	3.88E-06	0				
200	3.851617	0	3.86E-06	0				
225.235	3.851596	0	3.85E-06	0				
250.47	3.851515	0	3.84E-06	0				
250.5	3.851515	0	3.84E-06	0				
271.29	3.85148	0	3.83E-06	0				
292.08	3.851445	0	3.82E-06	0				
312.88	3.851411	0	3.82E-06	0				
364.855	3.851244	0	3.87E-06	0				
416.83	3.85111	0	3.94E-06	0				
500	3.85091	0	4.08E-06	0				
750	3.850408	0	4.32E-06	0				
1000	3.849807	0	4.64E-06	0				
1250	3.849306	0	4.94E-06	0				
1500	3.848706	0	5.24E-06	0				
1750	3.848156	0	5.57E-06	0				
2000	3.847606	0	5.88E-06	0				
2250	3.847056	0	6.13E-06	0				
2500	3.846507	0	6.37E-06	0				
2750	3.845957	0	6.59E-06	0				
3000	3.845407	0	6.79E-06	0				
3250	3.844857	0	7.02E-06	0				
3500	3.844308	0	7.28E-06	0				
4000	3.843209	0	7.77E-06	0				
4500	3.842109	0	8.23E-06	0				
5000	3.841009	0	8.66E-06	0				
6250	3.83821	0	9.51E-06	0				
7500	3.835511	0	1.03E-05	0				
8750	3.832712	0	1.12E-05	0				
10000	3.830012	0	1.20E-05	0				
12500	3.824513	0	1.32E-05	0				
15000	3.819114	0	1.43E-05	0				
17500	3.813666	0	1.56E-05	0				
20000	3.808217	0	1.67E-05	0				
22500	3.802818	0	1.77E-05	0				
25000	3.797419	0	1.86E-05	0				
27500	3.79207	0	1.95E-05	0				
30000	3.78672	0	2.04E-05	0				
32500	3.781396	0	2.12E-05	0				
35000	3.776072	0	2.20E-05	0				
35300	3.775433	0	2.21E-05	0				
36475	3.772931	0	2.24E-05	0				
37650	3.770428	0	2.28E-05	0				
40000	3.765424	0	2.35E-05	0				
45000	3.754875	0	2.49E-05	0				
50000	3.744326	0	2.62E-05	0				
62500	3.71843	0	2.93E-05	0				
75000	3.693032	0	3.21E-05	0				
87500	3.668135	0	3.47E-05	0				
100000	3.643738	0	3.71E-05	0				
113910	3.617589	0	3.96E-05	0				
125000	3.596742	0	4.15E-05	0				
138200	3.573459	0	4.38E-05	0				
150000	3.552647	0	4.57E-05	0				
165360	3.527826	0	4.82E-05	0				
175000	3.512252	0	4.97E-05	0				
189650	3.491683	0	5.21E-05	0				
200000	3.477156	0	5.38E-05	0				
215380	3.459546	0	5.63E-05	0				
220000	3.454261	0	5.71E-05	0				
235390	3.441717	0	5.98E-05	0				
240000	3.437966	0	6.07E-05	0				
255390	3.432962	0	6.38E-05	0				
260000	3.431473	0	6.48E-05	0				
275400	3.438014	0	6.86E-05	0				
280000	3.439984	0	6.99E-05	0				
295410	3.465402	0	7.47E-05	0				
300000	3.472994	0	7.64E-05	0				
310000	3.503798	0	8.05E-05	0				
320000	3.54881	0	8.55E-05	0				
324000	3.574588	0	8.78E-05	0				
330000	3.613328	0	9.17E-05	0				
334000	3.650255	0	9.47E-05	0				
340000	3.705754	0	9.97E-05	0				
344000	3.759104	0	1.04E-04	0				
350000	3.839294	0	1.10E-04	0				
355000	3.937217	0	1.17E-04	0				
360000	4.035359	0	1.25E-04	0				
365000	4.182734	0	1.34E-04	0				
370000	4.330471	0	1.46E-04	0				
375000	4.55976	0	1.59E-04	0				
380000	4.789673	0	1.77E-04	0				
385000	5.161499	0	1.98E-04	0				
390000	5.534452	0	2.25E-04	0				
395000	6.163961	0	2.61E-04	0				
397500	6.479082	0	2.82E-04	0				
400000	6.795102	0	3.06E-04	0				
402500	7.266334	0	3.34E-04	0				
405000	7.739315	0	3.65E-04	0				
407500	8.358602	0	4.01E-04	0				
410000	8.979751	0	4.42E-04	0				
415000	10.56948	0	5.37E-04	0				
420000	12.48293	0	6.47E-04	0				
425000	14.49047	0	7.54E-04	0				
427500	15.2778	0	7.96E-04	0				
430000	16.06064	0	8.24E-04	0				
432610	16.32223	0	8.35E-04	0				
435000	16.55499	0	8.26E-04	0				
437500	16.1618	0	8.01E-04	0				
440000	15.76217	0	7.61E-04	0				
445000	14.10394	0	6.58E-04	0				
450000	12.20604	0	5.50E-04	0				
455000	10.47138	0	4.55E-04	0				
457500	9.755014	0	4.15E-04	0				
460000	9.0405	0	3.80E-04	0				
462500	8.474797	0	3.48E-04	0				
465000	7.910791	0	3.20E-04	0				
470000	7.031875	0	2.75E-04	0				
475000	6.347497	0	2.40E-04	0				
480000	5.810358	0	2.13E-04	0				
485000	5.383953	0	1.91E-04	0				
490000	5.041275	0	1.74E-04	0				
495000	4.762316	0	1.60E-04	0				
500000	4.532519	0	1.49E-04	0				
510000	4.179405	0	1.48E-04	0				
520000	3.923651	0	1.47E-04	0				
530000	3.731617	0	1.46E-04	0				
540000	3.582695	0	1.45E-04	0				
550000	3.463981	0	1.44E-04	0				
560000	3.36727	0	1.43E-04	0				
570000	3.286663	0	1.42E-04	0				
580000	3.218358	0	1.41E-04	0				
590000	3.159553	0	1.40E-04	0				
600000	3.108254	0	1.39E-04	0				
620000	3.022552	0	1.37E-04	0				
640000	2.953346	0	1.35E-04	0				
660000	2.895942	0	1.33E-04	0				
680000	2.847839	0	1.31E-04	0				
700000	2.807336	0	1.30E-04	0				
720000	2.773934	0	1.28E-04	0				
740000	2.747633	0	1.26E-04	0				
760000	2.729133	0	1.24E-04	0				
780000	2.720034	0	1.22E-04	0				
800000	2.723137	0	1.20E-04	0				
820000	2.743143	0	1.18E-04	0				
840000	2.787855	0	1.16E-04	0				
860000	2.870678	0	1.14E-04	0				
880000	3.015123	0	1.12E-04	0				
900000	3.264243	0	1.10E-04	0				
910000	3.450839	0	1.09E-04	0				
920000	3.697882	0	1.08E-04	0				
930000	4.025536	0	1.07E-04	0				
940000	4.458391	0	1.06E-04	0				
950000	5.021519	0	1.05E-04	0				
960000	5.727469	0	1.04E-04	0				
970000	6.508256	0	1.03E-04	0				
980000	7.363644	0	1.02E-04	0				
990000	7.969056	0	1.01E-04	0				
1000000	8.153046	0	1.00E-04	0				
1010000	7.869677	0	1.00E-04	0				
1020000	7.267242	0	1.00E-04	0				
1030000	6.551469	0	1.00E-04	0				
1040000	5.865611	0	1.00E-04	0				
1050000	5.271539	0	1.00E-04	0				
1060000	4.780816	0	1.00E-04	0				
1070000	4.383078	0	1.00E-04	0				
1080000	4.061843	0	1.00E-04	0				
1090000	3.801512	0	1.00E-04	0				
1100000	3.58879	0	1.00E-04	0				
1110000	3.414007	0	1.00E-04	0				
1120000	3.267756	0	1.00E-04	0				
1130000	3.145098	0	1.00E-04	0				
1140000	3.042237	0	1.00E-04	0				
1150000	2.954844	0	1.00E-04	0				
1160000	2.880129	0	1.00E-04	0				
1170000	2.8174	0	1.00E-04	0				
1180000	2.764426	0	1.00E-04	0				
1190000	2.722036	0	1.00E-04	0				
1200000	2.688728	0	1.00E-04	0				
1210000	2.666962	0	1.00E-04	0				
1220000	2.658046	0	1.00E-04	0				
1230000	2.667555	0	1.00E-04	0				
1240000	2.698796	0	1.00E-04	0				
1250000	2.768454	0	1.00E-04	0				
1260000	2.899172	0	1.00E-04	0				
1270000	3.137402	0	1.00E-04	0				
1280000	3.573322	0	1.00E-04	0				
1285000	3.913081	0	1.00E-04	0				
1290000	4.366657	0	1.00E-04	0				
1295000	4.948211	0	1.00E-04	0				
1300000	5.628782	0	1.00E-04	0				
1305000	6.285737	0	1.00E-04	0				
1310000	6.69748	0	1.00E-04	0				
1315000	6.680042	0	1.00E-04	0				
1320000	6.265291	0	1.00E-04	0				
1330000	5.038801	0	1.00E-04	0				
1340000	4.073839	0	1.00E-04	0				
1350000	3.468297	0	1.00E-04	0				
1360000	3.090844	0	1.00E-04	0				
1370000	2.844401	0	1.00E-04	0				
1380000	2.674423	0	1.00E-04	0				
1390000	2.551079	0	1.00E-04	0				
1400000	2.457509	0	1.00E-04	0				
1450000	2.194268	0	1.00E-04	0				
1500000	2.057023	0	1.00E-04	0				
1550000	1.961414	0	1.00E-04	0				
1600000	1.890326	0	1.00E-04	0				
1620000	1.880478	0	1.00E-04	0				
1630000	1.902914	0	1.00E-04	0				
1640000	2.069643	0	1.00E-04	0				
1642500	2.2356	0	1.00E-04	0				
1643750	2.387376	0	1.00E-04	0				
1645000	2.634233	0	1.00E-04	0				
1645625	2.837514	0	1.00E-04	0				
1645938	2.942862	0	1.00E-04	0				
1646250	3.100603	0	1.00E-04	0				
1646875	3.448636	0	1.00E-04	0				
1647032	3.555761	0	1.00E-04	0				
1647188	3.702454	0	1.00E-04	0				
1647500	4.009104	0	1.00E-04	0				
1647813	4.316842	0	1.00E-04	0				
1647969	4.478408	0	1.00E-04	0				
1648125	4.688652	0	1.00E-04	0				
1648438	5.16064	0	1.00E-04	0				
1648750	5.732012	0	1.00E-04	0				
1650000	8.359456	0	1.00E-04	0				
1650500	8.880756	0	1.00E-04	0				
1650797	8.760835	0	1.00E-04	0				
1650946	8.664433	0	1.00E-04	0				
1651094	8.467051	0	1.00E-04	0				
1651391	7.917271	0	1.00E-04	0				
1651688	7.287985	0	1.00E-04	0				
1651985	6.622766	0	1.00E-04	0				
1652282	6.058749	0	1.00E-04	0				
1652875	4.965091	0	1.00E-04	0				
1653024	4.721506	0	1.00E-04	0				
1653172	4.547113	0	1.00E-04	0				
1653469	4.225	0	1.00E-04	0				
1654063	3.614462	0	1.00E-04	0				
1654657	3.246985	0	1.00E-04	0				
1654954	3.067969	0	1.00E-04	0				
1655250	2.946125	0	1.00E-04	0				
1655844	2.730498	0	1.00E-04	0				
1656438	2.57376	0	1.00E-04	0				
1657032	2.44176	0	1.00E-04	0				
1657625	2.350649	0	1.00E-04	0				
1658813	2.208275	0	1.00E-04	0				
1660000	2.113741	0	1.00E-04	0				
1662500	2.0209	0	1.00E-04	0				
1665000	1.929871	0	1.00E-04	0				
1670000	1.861394	0	1.00E-04	0				
1680000	1.80462	0	1.00E-04	0				
1685000	1.789508	0	1.00E-04	0				
1690000	1.983072	0	1.00E-04	0				
1695000	1.766199	0	1.00E-04	0				
1700000	1.756004	0	1.00E-04	0				
1720000	1.722904	0	1.00E-04	0				
1740000	1.692398	0	1.00E-04	0				
1760000	1.660694	0	1.00E-04	0				
1780000	1.624786	0	1.00E-04	0				
1800000	1.579354	0	1.00E-04	0				
1820000	1.57036	0	1.00E-04	0				
1822500	1.6251	0	1.00E-04	0				
1823750	1.673601	0	1.00E-04	0				
1825000	1.7682	0	1.00E-04	0				
1825625	1.821263	0	1.00E-04	0				
1825938	1.848809	0	1.00E-04	0				
1826250	1.901389	0	1.00E-04	0				
1827500	2.142826	0	1.00E-04	0				
1827813	2.203324	0	1.00E-04	0				
1828125	2.293354	0	1.00E-04	0				
1828750	2.560814	0	1.00E-04	0				
1830000	3.10325	0	1.00E-04	0				
1831500	4.066703	0	1.00E-04	0				
1831875	4.306451	0	1.00E-04	0				
1832250	4.474398	0	1.00E-04	0				
1833000	4.723499	0	1.00E-04	0				
1833875	4.666314	0	1.00E-04	0				
1834750	4.386498	0	1.00E-04	0				
1836500	3.677148	0	1.00E-04	0				
1837375	3.369711	0	1.00E-04	0				
1838250	3.115975	0	1.00E-04	0				
1839125	2.911288	0	1.00E-04	0				
1840000	2.748413	0	1.00E-04	0				
1842500	2.4403	0	1.00E-04	0				
1843750	2.33405	0	1.00E-04	0				
1845000	2.2552	0	1.00E-04	0				
1847500	2.136625	0	1.00E-04	0				
1850000	2.057133	0	1.00E-04	0				
1855000	1.96665	0	1.00E-04	0				
1860000	1.921717	0	1.00E-04	0				
1865000	1.906751	0	1.00E-04	0				
1870000	1.91637	0	1.00E-04	0				
1875000	1.953535	0	1.00E-04	0				
1880000	2.028759	0	1.00E-04	0				
1885000	2.162147	0	1.00E-04	0				
1890000	2.38387	0	1.00E-04	0				
1900000	3.064628	0	1.00E-04	0				
1905000	3.180289	0	1.00E-04	0				
1910000	2.958705	0	1.00E-04	0				
1915000	2.625257	0	1.00E-04	0				
1920000	2.348208	0	1.00E-04	0				
1925000	2.152181	0	1.00E-04	0				
1930000	2.01705	0	1.00E-04	0				
1935000	1.921963	0	1.00E-04	0				
1940000	1.852943	0	1.00E-04	0				
1950000	1.760405	0	1.00E-04	0				
1960000	1.701354	0	1.00E-04	0				
1970000	1.659531	0	1.00E-04	0				
1980000	1.627619	0	1.00E-04	0				
1990000	1.601712	0	1.00E-04	0				
2000000	1.579617	0	1.00E-04	0				
2050000	1.4952	0	1.00E-04	0				
2100000	1.4221	0	1.00E-04	0				
2150000	1.339	0	1.00E-04	0				
2200000	1.2206	0	1.00E-04	0				
2220000	1.1522	0	1.00E-04	0				
2240000	1.0625	0	1.00E-04	0				
2260000	0.94154	0	1.00E-04	0				
2280000	0.77735	0	1.00E-04	0				
2300000	0.56336	0	1.00E-04	0				
2305000	0.5036	0	1.00E-04	0				
2310000	0.44276	0	1.00E-04	0				
2315000	0.38206	0	1.00E-04	0				
2320000	0.32304	0	1.00E-04	0				
2321000	0.3116	0	1.00E-04	0				
2322000	0.30031	0	1.00E-04	0				
2323000	0.2892	0	1.00E-04	0				
2324000	0.27828	0	1.00E-04	0				
2325000	0.26756	0	1.00E-04	0				
2326000	0.25706	0	1.00E-04	0				
2327000	0.24681	0	1.00E-04	0				
2328000	0.23681	0	1.00E-04	0				
2329000	0.22708	0	1.00E-04	0				
2330000	0.21764	0	1.00E-04	0				
2331000	0.20851	0	1.00E-04	0				
2332000	0.19971	0	1.00E-04	0				
2333000	0.19124	0	1.00E-04	0				
2334000	0.18313	0	1.00E-04	0				
2335000	0.17539	0	1.00E-04	0				
2336000	0.16803	0	1.00E-04	0				
2337000	0.16107	0	1.00E-04	0				
2338000	0.15452	0	1.00E-04	0				
2339000	0.1484	0	1.00E-04	0				
2340000	0.14271	0	1.00E-04	0				
2341000	0.13747	0	1.00E-04	0				
2342000	0.13269	0	1.00E-04	0				
2343000	0.12838	0	1.00E-04	0				
2344000	0.12453	0	1.00E-04	0				
2345000	0.12117	0	1.00E-04	0				
2346000	0.1183	0	1.00E-04	0				
2347000	0.11592	0	1.00E-04	0				
2348000	0.11403	0	1.00E-04	0				
2349000	0.11263	0	1.00E-04	0				
2350000	0.11174	0	1.00E-04	0				
2351000	0.11134	0	1.00E-04	0				
2352000	0.11143	0	1.00E-04	0				
2353000	0.11202	0	1.00E-04	0				
2354000	0.1131	0	1.00E-04	0				
2354170	0.1133245	0	1.00E-04	0				
2355000	0.11465	0	1.00E-04	0				
2355318	0.1152584	0	1.00E-04	0				
2355319	0.1152604	0	1.00E-04	0				
2355357	0.1153358	0	1.00E-04	0				
2357000	0.11919	0	1.00E-04	0				
2358000	0.12216	0	1.00E-04	0				
2359000	0.12558	0	1.00E-04	0				
2360000	0.12943	0	1.00E-04	0				
2361000	0.13372	0	1.00E-04	0				
2362000	0.13843	0	1.00E-04	0				
2363000	0.14354	0	1.00E-04	0				
2364000	0.14904	0	1.00E-04	0				
2365000	0.15492	0	1.00E-04	0				
2366000	0.16116	0	1.00E-04	0				
2367000	0.16775	0	1.00E-04	0				
2368000	0.17467	0	1.00E-04	0				
2370000	0.18944	0	1.00E-04	0				
2375000	0.23107	0	1.00E-04	0				
2380000	0.27777	0	1.00E-04	0				
2390000	0.37898	0	1.00E-04	0				
2400000	0.4808	0	1.00E-04	0				
2410000	0.5756	0	1.00E-04	0				
2420000	0.65978	0	1.00E-04	0				
2430000	0.73238	0	1.00E-04	0				
2435000	0.763145	0	1.00E-04	0				
2437500	0.7785275	0	1.00E-04	0				
2440000	0.79391	0	1.00E-04	0				
2441250	0.8003638	0	1.00E-04	0				
2442500	0.8068175	0	1.00E-04	0				
2443750	0.8132713	0	1.00E-04	0				
2445000	0.819725	0	1.00E-04	0				
2446250	0.8261788	0	1.00E-04	0				
2447500	0.8326325	0	1.00E-04	0				
2448750	0.8390863	0	1.00E-04	0				
2450000	0.84554	0	1.00E-04	0				
2451250	0.8509263	0	1.00E-04	0				
2452500	0.8563125	0	1.00E-04	0				
2453750	0.8616988	0	1.00E-04	0				
2455000	0.867085	0	1.00E-04	0				
2456250	0.8724713	0	1.00E-04	0				
2457500	0.8778575	0	1.00E-04	0				
2458750	0.8832438	0	1.00E-04	0				
2460000	0.88863	0	1.00E-04	0				
2461250	0.8931163	0	1.00E-04	0				
2462500	0.8976025	0	1.00E-04	0				
2463750	0.9020888	0	1.00E-04	0				
2465000	0.906575	0	1.00E-04	0				
2466250	0.9110613	0	1.00E-04	0				
2467500	0.9155475	0	1.00E-04	0				
2468750	0.9200338	0	1.00E-04	0				
2470000	0.92452	0	1.00E-04	0				
2471250	0.9282513	0	1.00E-04	0				
2472500	0.9319825	0	1.00E-04	0				
2473750	0.9357138	0	1.00E-04	0				
2475000	0.939445	0	1.00E-04	0				
2476250	0.9431763	0	1.00E-04	0				
2477500	0.9469075	0	1.00E-04	0				
2478750	0.9506388	0	1.00E-04	0				
2480000	0.95437	0	1.00E-04	0				
2481250	0.9574763	0	1.00E-04	0				
2482500	0.9605825	0	1.00E-04	0				
2483750	0.9636888	0	1.00E-04	0				
2485000	0.966795	0	1.00E-04	0				
2486250	0.9699013	0	1.00E-04	0				
2487500	0.9730075	0	1.00E-04	0				
2488750	0.9761138	0	1.00E-04	0				
2490000	0.97922	0	1.00E-04	0				
2491250	0.9818063	0	1.00E-04	0				
2492500	0.9843925	0	1.00E-04	0				
2493750	0.9869788	0	1.00E-04	0				
2495000	0.989565	0	1.00E-04	0				
2496250	0.9921513	0	1.00E-04	0				
2497500	0.9947375	0	1.00E-04	0				
2498750	0.9973238	0	1.00E-04	0				
2500000	0.99991	0	1.00E-04	0				
2501250	1.001884	0	1.00E-04	0				
2502500	1.003859	0	1.00E-04	0				
2505000	1.007808	0	1.00E-04	0				
2507500	1.011756	0	1.00E-04	0				
2510000	1.015705	0	1.00E-04	0				
2512500	1.019654	0	1.00E-04	0				
